app_id,tracker,data_type,transmission_type,platform
com.com.convertermp3.player,unity,app_version,anonymously,ios
com.com.convertermp3.player,unity,model,anonymously,ios
com.com.convertermp3.player,unity,network_connection_type,anonymously,ios
com.com.convertermp3.player,unity,screen_size,anonymously,ios
com.com.convertermp3.player,unity,carrier,anonymously,ios
com.com.convertermp3.player,unity,timezone,anonymously,ios
com.com.convertermp3.player,unity,language,anonymously,ios
com.com.convertermp3.player,unity,volume,anonymously,ios
com.com.convertermp3.player,unity,disk_usage,anonymously,ios
com.com.convertermp3.player,unity,battery_percentage,anonymously,ios
com.com.convertermp3.player,unity,ram_usage,anonymously,ios
com.com.convertermp3.player,unity,rooted,anonymously,ios
com.com.convertermp3.player,unity,user_agent,anonymously,ios
com.com.convertermp3.player,unity,country,anonymously,ios
com.com.convertermp3.player,supersonic,app_version,pseudonymously,ios
com.com.convertermp3.player,supersonic,app_id,pseudonymously,ios
com.com.convertermp3.player,supersonic,carrier,pseudonymously,ios
com.com.convertermp3.player,supersonic,timezone,pseudonymously,ios
com.com.convertermp3.player,supersonic,idfa,pseudonymously,ios
com.com.convertermp3.player,supersonic,idfv,pseudonymously,ios
com.com.convertermp3.player,supersonic,other_uuids,pseudonymously,ios
com.com.convertermp3.player,supersonic,language,pseudonymously,ios
com.com.convertermp3.player,supersonic,battery_percentage,pseudonymously,ios
com.com.convertermp3.player,supersonic,network_connection_type,pseudonymously,ios
com.com.convertermp3.player,supersonic,ram_usage,pseudonymously,ios
com.com.convertermp3.player,supersonic,os,pseudonymously,ios
com.com.convertermp3.player,supersonic,model,pseudonymously,ios
com.com.convertermp3.player,supersonic,rooted,pseudonymously,ios
com.6minutesmedia.mydealz,adjust,app_id,pseudonymously,ios
com.6minutesmedia.mydealz,adjust,app_version,pseudonymously,ios
com.6minutesmedia.mydealz,adjust,idfv,pseudonymously,ios
com.6minutesmedia.mydealz,adjust,model,pseudonymously,ios
com.6minutesmedia.mydealz,adjust,os,pseudonymously,ios
com.6minutesmedia.mydealz,<indicators>,app_id,anonymously,ios
com.6minutesmedia.mydealz,firebase,app_id,pseudonymously,ios
com.6minutesmedia.mydealz,firebase,app_version,pseudonymously,ios
com.6minutesmedia.mydealz,firebase,os,pseudonymously,ios
com.6minutesmedia.mydealz,firebase,idfv,pseudonymously,ios
co.rocket-apps.ios.fonts,<indicators>,idfa,pseudonymously,ios
co.rocket-apps.ios.fonts,<indicators>,app_id,pseudonymously,ios
com.gamma.scan,<indicators>,app_id,anonymously,android
com.gamma.scan,firebase,app_id,pseudonymously,android
com.gamma.scan,firebase,app_version,pseudonymously,android
com.gamma.scan,firebase,idfa,pseudonymously,android
com.gamma.scan,firebase,os,pseudonymously,android
com.gamma.scan,facebook,app_id,pseudonymously,android
com.gamma.scan,facebook,app_version,pseudonymously,android
com.gamma.scan,facebook,other_uuids,pseudonymously,android
com.gamma.scan,facebook,model,pseudonymously,android
com.gamma.scan,facebook,emulator,pseudonymously,android
com.gamma.scan,facebook,rooted,pseudonymously,android
com.gamma.scan,facebook,carrier,pseudonymously,android
com.gamma.scan,facebook,screen_size,pseudonymously,android
com.gamma.scan,facebook,os,pseudonymously,android
com.gamma.scan,facebook,is_charging,pseudonymously,android
com.gamma.scan,facebook,battery_percentage,pseudonymously,android
com.gamma.scan,facebook,ram_usage,pseudonymously,android
com.gamma.scan,facebook,disk_usage,pseudonymously,android
com.gamma.scan,facebook,accelerometer,pseudonymously,android
com.gamma.scan,facebook,rotation,pseudonymously,android
com.gamma.scan,facebook,language,pseudonymously,android
com.tgtap.gtacheats,<indicators>,app_id,anonymously,ios
com.tgtap.gtacheats,doubleclick,model,anonymously,ios
com.tgtap.gtacheats,doubleclick,volume,anonymously,ios
com.tgtap.gtacheats,doubleclick,language,anonymously,ios
com.tgtap.gtacheats,doubleclick,network_connection_type,anonymously,ios
com.tgtap.gtacheats,doubleclick,rooted,anonymously,ios
com.tgtap.gtacheats,doubleclick,app_name,anonymously,ios
com.verv.app,<indicators>,app_id,anonymously,ios
health.sleep.sounds.tracker.alarm.calm,<indicators>,app_id,pseudonymously,ios
health.sleep.sounds.tracker.alarm.calm,<indicators>,idfa,pseudonymously,ios
health.sleep.sounds.tracker.alarm.calm,ms_appcenter,app_id,anonymously,ios
health.sleep.sounds.tracker.alarm.calm,ms_appcenter,app_version,anonymously,ios
health.sleep.sounds.tracker.alarm.calm,ms_appcenter,model,anonymously,ios
health.sleep.sounds.tracker.alarm.calm,ms_appcenter,os,anonymously,ios
health.sleep.sounds.tracker.alarm.calm,ms_appcenter,language,anonymously,ios
health.sleep.sounds.tracker.alarm.calm,ms_appcenter,timezone,anonymously,ios
health.sleep.sounds.tracker.alarm.calm,ms_appcenter,screen_size,anonymously,ios
health.sleep.sounds.tracker.alarm.calm,ms_appcenter,carrier,anonymously,ios
health.sleep.sounds.tracker.alarm.calm,firebase,app_id,pseudonymously,ios
health.sleep.sounds.tracker.alarm.calm,firebase,app_version,pseudonymously,ios
health.sleep.sounds.tracker.alarm.calm,firebase,os,pseudonymously,ios
health.sleep.sounds.tracker.alarm.calm,firebase,idfv,pseudonymously,ios
com.attapoll.ios,<indicators>,app_id,anonymously,ios
de.dw.dwapp,<indicators>,app_id,anonymously,ios
com.arcsoft.perfect365,<indicators>,app_id,pseudonymously,android
com.arcsoft.perfect365,<indicators>,model,pseudonymously,android
com.arcsoft.perfect365,<indicators>,idfa,pseudonymously,android
com.lbrc.PeriodCalendar,mopub,app_version,pseudonymously,ios
com.lbrc.PeriodCalendar,mopub,app_id,pseudonymously,ios
com.lbrc.PeriodCalendar,mopub,idfv,pseudonymously,ios
com.lbrc.PeriodCalendar,mopub,os,pseudonymously,ios
com.lbrc.PeriodCalendar,mopub,model,pseudonymously,ios
com.lbrc.PeriodCalendar,firebase,app_id,pseudonymously,ios
com.lbrc.PeriodCalendar,firebase,app_version,pseudonymously,ios
com.lbrc.PeriodCalendar,firebase,os,pseudonymously,ios
com.lbrc.PeriodCalendar,firebase,idfv,pseudonymously,ios
com.handelsblatt.liveapp,<indicators>,app_id,anonymously,ios
cyberpunk.wallpaper.live.keyboard.sci.fi,<indicators>,app_id,anonymously,android
com.enbw.ev,adjust,app_id,pseudonymously,ios
com.enbw.ev,adjust,app_version,pseudonymously,ios
com.enbw.ev,adjust,idfv,pseudonymously,ios
com.enbw.ev,adjust,model,pseudonymously,ios
com.enbw.ev,adjust,os,pseudonymously,ios
com.enbw.ev,firebase,language,anonymously,ios
com.enbw.ev,firebase,model,anonymously,ios
com.enbw.ev,firebase,os,pseudonymously,ios
com.enbw.ev,firebase,timezone,anonymously,ios
com.enbw.ev,firebase,other_uuids,pseudonymously,ios
com.enbw.ev,firebase,app_id,pseudonymously,ios
com.enbw.ev,firebase,app_version,pseudonymously,ios
com.enbw.ev,firebase,idfv,pseudonymously,ios
com.enbw.ev,<indicators>,app_id,anonymously,ios
com.enbw.ev,apple,other_uuids,pseudonymously,ios
com.enbw.ev,apple,app_id,pseudonymously,ios
com.hp.printer.control,<indicators>,app_id,anonymously,ios
com.hometogo.hometogo,<indicators>,app_id,anonymously,ios
com.hometogo.hometogo,adjust,app_id,pseudonymously,ios
com.hometogo.hometogo,adjust,app_version,pseudonymously,ios
com.hometogo.hometogo,adjust,idfv,pseudonymously,ios
com.hometogo.hometogo,adjust,model,pseudonymously,ios
com.hometogo.hometogo,adjust,os,pseudonymously,ios
com.hometogo.hometogo,firebase,os,pseudonymously,ios
com.hometogo.hometogo,firebase,other_uuids,pseudonymously,ios
com.hometogo.hometogo,firebase,app_id,pseudonymously,ios
com.hometogo.hometogo,firebase,app_version,pseudonymously,ios
com.hometogo.hometogo,firebase,idfv,pseudonymously,ios
de.immoscout.immoscout,<indicators>,app_id,pseudonymously,ios
de.immoscout.immoscout,<indicators>,idfa,pseudonymously,ios
de.immoscout.immoscout,adjust,app_id,pseudonymously,ios
de.immoscout.immoscout,adjust,app_version,pseudonymously,ios
de.immoscout.immoscout,adjust,idfv,pseudonymously,ios
de.immoscout.immoscout,adjust,other_uuids,pseudonymously,ios
de.immoscout.immoscout,adjust,model,pseudonymously,ios
de.immoscout.immoscout,adjust,os,pseudonymously,ios
de.immoscout.immoscout,apple,other_uuids,pseudonymously,ios
de.immoscout.immoscout,apple,app_id,pseudonymously,ios
de.immoscout.immoscout,branchio,idfv,pseudonymously,ios
de.immoscout.immoscout,branchio,other_uuids,pseudonymously,ios
de.immoscout.immoscout,branchio,model,pseudonymously,ios
de.immoscout.immoscout,branchio,screen_size,pseudonymously,ios
de.immoscout.immoscout,branchio,network_connection_type,pseudonymously,ios
de.immoscout.immoscout,branchio,os,pseudonymously,ios
de.immoscout.immoscout,branchio,language,pseudonymously,ios
de.immoscout.immoscout,branchio,local_ips,pseudonymously,ios
de.immoscout.immoscout,branchio,architecture,pseudonymously,ios
de.immoscout.immoscout,branchio,carrier,pseudonymously,ios
de.immoscout.immoscout,branchio,user_agent,pseudonymously,ios
de.immoscout.immoscout,branchio,country,pseudonymously,ios
de.immoscout.immoscout,branchio,app_version,pseudonymously,ios
de.immoscout.immoscout,branchio,app_id,pseudonymously,ios
de.immoscout.immoscout,firebase,app_id,pseudonymously,ios
de.immoscout.immoscout,firebase,app_version,pseudonymously,ios
de.immoscout.immoscout,firebase,os,pseudonymously,ios
de.immoscout.immoscout,firebase,idfv,pseudonymously,ios
com.casamundo.iphone,adjust,app_id,pseudonymously,ios
com.casamundo.iphone,adjust,app_version,pseudonymously,ios
com.casamundo.iphone,adjust,idfv,pseudonymously,ios
com.casamundo.iphone,adjust,model,pseudonymously,ios
com.casamundo.iphone,adjust,os,pseudonymously,ios
com.casamundo.iphone,<indicators>,app_id,anonymously,ios
com.casamundo.iphone,firebase,app_id,pseudonymously,ios
com.casamundo.iphone,firebase,app_version,pseudonymously,ios
com.casamundo.iphone,firebase,os,pseudonymously,ios
com.casamundo.iphone,firebase,idfv,pseudonymously,ios
com.casamundo.iphone,firebase,other_uuids,pseudonymously,ios
de.truffls.mobile,adjust,app_id,pseudonymously,ios
de.truffls.mobile,adjust,app_version,pseudonymously,ios
de.truffls.mobile,adjust,idfv,pseudonymously,ios
de.truffls.mobile,adjust,model,pseudonymously,ios
de.truffls.mobile,adjust,os,pseudonymously,ios
de.truffls.mobile,branchio,idfv,pseudonymously,ios
de.truffls.mobile,branchio,other_uuids,pseudonymously,ios
de.truffls.mobile,branchio,model,pseudonymously,ios
de.truffls.mobile,branchio,screen_size,pseudonymously,ios
de.truffls.mobile,branchio,network_connection_type,pseudonymously,ios
de.truffls.mobile,branchio,os,pseudonymously,ios
de.truffls.mobile,branchio,language,pseudonymously,ios
de.truffls.mobile,branchio,local_ips,pseudonymously,ios
de.truffls.mobile,branchio,architecture,pseudonymously,ios
de.truffls.mobile,branchio,carrier,pseudonymously,ios
de.truffls.mobile,branchio,user_agent,pseudonymously,ios
de.truffls.mobile,branchio,country,pseudonymously,ios
de.truffls.mobile,branchio,app_version,pseudonymously,ios
de.truffls.mobile,branchio,app_id,pseudonymously,ios
de.truffls.mobile,<indicators>,app_id,anonymously,ios
de.truffls.mobile,firebase,app_id,pseudonymously,ios
de.truffls.mobile,firebase,app_version,pseudonymously,ios
de.truffls.mobile,firebase,os,pseudonymously,ios
de.truffls.mobile,firebase,idfv,pseudonymously,ios
com.microsoft.axp-ios.BingNews,<indicators>,location,anonymously,ios
com.impalastudios.theweatherfree,<indicators>,idfa,pseudonymously,ios
com.impalastudios.theweatherfree,<indicators>,location,pseudonymously,ios
com.impalastudios.theweatherfree,<indicators>,app_id,pseudonymously,ios
com.impalastudios.theweatherfree,firebase,app_id,pseudonymously,ios
com.impalastudios.theweatherfree,firebase,app_version,pseudonymously,ios
com.impalastudios.theweatherfree,firebase,os,pseudonymously,ios
com.impalastudios.theweatherfree,firebase,idfv,pseudonymously,ios
com.kiwibrowser.browser,facebook,app_id,pseudonymously,android
com.kiwibrowser.browser,facebook,app_version,pseudonymously,android
com.kiwibrowser.browser,facebook,idfa,pseudonymously,android
com.kiwibrowser.browser,facebook,other_uuids,pseudonymously,android
com.kiwibrowser.browser,facebook,model,pseudonymously,android
com.kiwibrowser.browser,facebook,emulator,pseudonymously,android
com.kiwibrowser.browser,facebook,rooted,pseudonymously,android
com.kiwibrowser.browser,facebook,carrier,pseudonymously,android
com.kiwibrowser.browser,facebook,screen_size,pseudonymously,android
com.kiwibrowser.browser,facebook,os,pseudonymously,android
com.kiwibrowser.browser,facebook,is_charging,pseudonymously,android
com.kiwibrowser.browser,facebook,battery_percentage,pseudonymously,android
com.kiwibrowser.browser,facebook,ram_usage,pseudonymously,android
com.kiwibrowser.browser,facebook,disk_usage,pseudonymously,android
com.kiwibrowser.browser,facebook,accelerometer,pseudonymously,android
com.kiwibrowser.browser,facebook,rotation,pseudonymously,android
com.kiwibrowser.browser,facebook,language,pseudonymously,android
de.klarmobil.kundenservice,<indicators>,app_id,anonymously,ios
de.klarmobil.kundenservice,firebase,app_id,anonymously,ios
de.klarmobil.kundenservice,firebase,app_version,anonymously,ios
de.klarmobil.kundenservice,firebase,os,anonymously,ios
com.canva.canvaeditor,<indicators>,app_id,anonymously,ios
com.canva.canvaeditor,firebase,app_id,pseudonymously,ios
com.canva.canvaeditor,firebase,app_version,pseudonymously,ios
com.canva.canvaeditor,firebase,os,pseudonymously,ios
com.canva.canvaeditor,firebase,idfv,pseudonymously,ios
com.kupferwerk.sport1de,<indicators>,idfa,pseudonymously,ios
com.kupferwerk.sport1de,<indicators>,app_id,pseudonymously,ios
com.kupferwerk.sport1de,adjust,app_id,pseudonymously,ios
com.kupferwerk.sport1de,adjust,app_version,pseudonymously,ios
com.kupferwerk.sport1de,adjust,idfv,pseudonymously,ios
com.kupferwerk.sport1de,adjust,model,pseudonymously,ios
com.kupferwerk.sport1de,adjust,os,pseudonymously,ios
com.kupferwerk.sport1de,ioam,app_id,pseudonymously,ios
com.kupferwerk.sport1de,ioam,app_version,pseudonymously,ios
com.kupferwerk.sport1de,ioam,other_uuids,pseudonymously,ios
com.kupferwerk.sport1de,ioam,model,pseudonymously,ios
com.kupferwerk.sport1de,ioam,os,pseudonymously,ios
com.kupferwerk.sport1de,ioam,language,pseudonymously,ios
com.kupferwerk.sport1de,ioam,carrier,pseudonymously,ios
com.kupferwerk.sport1de,ioam,screen_size,pseudonymously,ios
com.kupferwerk.sport1de,ioam,country,pseudonymously,ios
de.motorpresse.automotorundsportnews,<indicators>,app_id,anonymously,ios
de.motorpresse.automotorundsportnews,firebase,app_id,pseudonymously,ios
de.motorpresse.automotorundsportnews,firebase,app_version,pseudonymously,ios
de.motorpresse.automotorundsportnews,firebase,os,pseudonymously,ios
de.motorpresse.automotorundsportnews,firebase,idfv,pseudonymously,ios
com.superbox.ios.fire2048,<indicators>,app_id,pseudonymously,ios
com.superbox.ios.fire2048,<indicators>,idfa,pseudonymously,ios
com.superbox.ios.fire2048,doubleclick,model,anonymously,ios
com.superbox.ios.fire2048,doubleclick,os,anonymously,ios
com.superbox.ios.fire2048,doubleclick,volume,anonymously,ios
com.superbox.ios.fire2048,doubleclick,language,anonymously,ios
com.superbox.ios.fire2048,doubleclick,network_connection_type,anonymously,ios
com.superbox.ios.fire2048,doubleclick,architecture,anonymously,ios
com.superbox.ios.fire2048,doubleclick,rooted,anonymously,ios
com.superbox.ios.fire2048,doubleclick,app_name,anonymously,ios
io.cleanfox.ios,<indicators>,app_id,anonymously,ios
io.cleanfox.ios,firebase,app_id,pseudonymously,ios
io.cleanfox.ios,firebase,app_version,pseudonymously,ios
io.cleanfox.ios,firebase,os,pseudonymously,ios
io.cleanfox.ios,firebase,idfv,pseudonymously,ios
life.channel.accurate.local.weather.forecast,<indicators>,location,anonymously,android
life.channel.accurate.local.weather.forecast,facebook,app_id,pseudonymously,android
life.channel.accurate.local.weather.forecast,facebook,app_version,pseudonymously,android
life.channel.accurate.local.weather.forecast,facebook,other_uuids,pseudonymously,android
life.channel.accurate.local.weather.forecast,facebook,model,pseudonymously,android
life.channel.accurate.local.weather.forecast,facebook,emulator,pseudonymously,android
life.channel.accurate.local.weather.forecast,facebook,rooted,pseudonymously,android
life.channel.accurate.local.weather.forecast,facebook,carrier,pseudonymously,android
life.channel.accurate.local.weather.forecast,facebook,screen_size,pseudonymously,android
life.channel.accurate.local.weather.forecast,facebook,os,pseudonymously,android
life.channel.accurate.local.weather.forecast,facebook,is_charging,pseudonymously,android
life.channel.accurate.local.weather.forecast,facebook,battery_percentage,pseudonymously,android
life.channel.accurate.local.weather.forecast,facebook,ram_usage,pseudonymously,android
life.channel.accurate.local.weather.forecast,facebook,disk_usage,pseudonymously,android
life.channel.accurate.local.weather.forecast,facebook,accelerometer,pseudonymously,android
life.channel.accurate.local.weather.forecast,facebook,rotation,pseudonymously,android
life.channel.accurate.local.weather.forecast,facebook,language,pseudonymously,android
com.hotornot.app,<indicators>,model,anonymously,android
downloader.video.download.free,doubleclick,model,anonymously,android
downloader.video.download.free,doubleclick,volume,anonymously,android
downloader.video.download.free,doubleclick,language,anonymously,android
downloader.video.download.free,doubleclick,network_connection_type,anonymously,android
downloader.video.download.free,doubleclick,app_name,anonymously,android
downloader.video.download.free,<indicators>,model,pseudonymously,android
downloader.video.download.free,<indicators>,idfa,pseudonymously,android
downloader.video.download.free,<indicators>,app_id,pseudonymously,android
downloader.video.download.free,facebook,app_id,pseudonymously,android
downloader.video.download.free,facebook,app_version,pseudonymously,android
downloader.video.download.free,facebook,idfa,pseudonymously,android
downloader.video.download.free,facebook,other_uuids,pseudonymously,android
downloader.video.download.free,facebook,model,pseudonymously,android
downloader.video.download.free,facebook,emulator,pseudonymously,android
downloader.video.download.free,facebook,rooted,pseudonymously,android
downloader.video.download.free,facebook,carrier,pseudonymously,android
downloader.video.download.free,facebook,screen_size,pseudonymously,android
downloader.video.download.free,facebook,os,pseudonymously,android
downloader.video.download.free,facebook,is_charging,pseudonymously,android
downloader.video.download.free,facebook,battery_percentage,pseudonymously,android
downloader.video.download.free,facebook,ram_usage,pseudonymously,android
downloader.video.download.free,facebook,disk_usage,pseudonymously,android
downloader.video.download.free,facebook,accelerometer,pseudonymously,android
downloader.video.download.free,facebook,rotation,pseudonymously,android
downloader.video.download.free,facebook,language,pseudonymously,android
de.flixbus.app,<indicators>,model,anonymously,android
de.flixbus.app,<indicators>,app_id,anonymously,android
de.flixbus.app,adjust,app_id,pseudonymously,android
de.flixbus.app,adjust,app_version,pseudonymously,android
de.flixbus.app,adjust,idfa,pseudonymously,android
de.flixbus.app,adjust,other_uuids,pseudonymously,android
de.flixbus.app,adjust,language,pseudonymously,android
de.flixbus.app,adjust,model,pseudonymously,android
de.flixbus.app,adjust,screen_size,pseudonymously,android
de.flixbus.app,adjust,os,pseudonymously,android
de.flixbus.app,adjust,country,pseudonymously,android
com.playrix.fishdomdd.gplay,<indicators>,hashed_idfa,pseudonymously,android
com.playrix.fishdomdd.gplay,<indicators>,idfa,pseudonymously,android
com.playrix.fishdomdd.gplay,<indicators>,model,pseudonymously,android
com.dbmeterpro.dB-Meter-Free,firebase,app_id,pseudonymously,ios
com.dbmeterpro.dB-Meter-Free,firebase,app_version,pseudonymously,ios
com.dbmeterpro.dB-Meter-Free,firebase,os,pseudonymously,ios
com.dbmeterpro.dB-Meter-Free,firebase,idfv,pseudonymously,ios
de.telefonbuch.Telefonbuch,<indicators>,location,anonymously,ios
com.abbyy.finescanner,onesignal,app_id,pseudonymously,ios
com.abbyy.finescanner,onesignal,other_uuids,pseudonymously,ios
com.abbyy.finescanner,onesignal,os,pseudonymously,ios
com.abbyy.finescanner,onesignal,timezone,pseudonymously,ios
com.abbyy.finescanner,onesignal,model,pseudonymously,ios
com.abbyy.finescanner,onesignal,carrier,pseudonymously,ios
com.abbyy.finescanner,onesignal,rooted,pseudonymously,ios
com.abbyy.finescanner,onesignal,language,pseudonymously,ios
com.abbyy.finescanner,onesignal,location,pseudonymously,ios
cool.wallpapers.live.keyboard.steampunk.pipes,facebook,app_id,pseudonymously,android
cool.wallpapers.live.keyboard.steampunk.pipes,facebook,idfa,pseudonymously,android
cool.wallpapers.live.keyboard.steampunk.pipes,facebook,other_uuids,pseudonymously,android
cool.wallpapers.live.keyboard.steampunk.pipes,facebook,os,pseudonymously,android
cool.wallpapers.live.keyboard.steampunk.pipes,<indicators>,app_id,anonymously,android
com.wetter.iosclient,<indicators>,app_id,anonymously,ios
com.wetter.iosclient,adjust,app_id,pseudonymously,ios
com.wetter.iosclient,adjust,app_version,pseudonymously,ios
com.wetter.iosclient,adjust,idfv,pseudonymously,ios
com.wetter.iosclient,adjust,model,pseudonymously,ios
com.wetter.iosclient,adjust,os,pseudonymously,ios
com.wetter.iosclient,firebase,app_id,pseudonymously,ios
com.wetter.iosclient,firebase,app_version,pseudonymously,ios
com.wetter.iosclient,firebase,os,pseudonymously,ios
com.wetter.iosclient,firebase,idfv,pseudonymously,ios
com.calimoto.calimoto,firebase,app_id,pseudonymously,ios
com.calimoto.calimoto,firebase,app_version,pseudonymously,ios
com.calimoto.calimoto,firebase,os,pseudonymously,ios
com.calimoto.calimoto,firebase,idfv,pseudonymously,ios
com.calimoto.calimoto,<indicators>,app_id,anonymously,ios
com.xiaomi.mihome,firebase,app_id,pseudonymously,ios
com.xiaomi.mihome,firebase,app_version,pseudonymously,ios
com.xiaomi.mihome,firebase,os,pseudonymously,ios
com.xiaomi.mihome,firebase,idfv,pseudonymously,ios
com.xiaomi.mihome,facebook,os,pseudonymously,ios
com.xiaomi.mihome,facebook,idfa,pseudonymously,ios
com.xiaomi.mihome,facebook,other_uuids,pseudonymously,ios
com.rsa.securid.iphone.SecurID,firebase,app_id,pseudonymously,ios
com.rsa.securid.iphone.SecurID,firebase,app_version,pseudonymously,ios
com.rsa.securid.iphone.SecurID,firebase,os,pseudonymously,ios
com.rsa.securid.iphone.SecurID,firebase,idfv,pseudonymously,ios
de.rtlinteractive.inside,<indicators>,app_id,pseudonymously,ios
de.rtlinteractive.inside,<indicators>,idfa,pseudonymously,ios
de.rtlinteractive.inside,ioam,app_id,pseudonymously,ios
de.rtlinteractive.inside,ioam,app_version,pseudonymously,ios
de.rtlinteractive.inside,ioam,other_uuids,pseudonymously,ios
de.rtlinteractive.inside,ioam,model,pseudonymously,ios
de.rtlinteractive.inside,ioam,os,pseudonymously,ios
de.rtlinteractive.inside,ioam,language,pseudonymously,ios
de.rtlinteractive.inside,ioam,carrier,pseudonymously,ios
de.rtlinteractive.inside,ioam,screen_size,pseudonymously,ios
de.rtlinteractive.inside,ioam,country,pseudonymously,ios
de.rtlinteractive.inside,adjust,app_version,pseudonymously,ios
de.rtlinteractive.inside,adjust,idfv,pseudonymously,ios
de.rtlinteractive.inside,adjust,model,pseudonymously,ios
de.rtlinteractive.inside,adjust,os,pseudonymously,ios
de.rtlinteractive.inside,adjust,app_id,pseudonymously,ios
de.rtlinteractive.inside,firebase,app_id,pseudonymously,ios
de.rtlinteractive.inside,firebase,app_version,pseudonymously,ios
de.rtlinteractive.inside,firebase,os,pseudonymously,ios
de.rtlinteractive.inside,firebase,idfv,pseudonymously,ios
de.rtlinteractive.inside,apple,other_uuids,pseudonymously,ios
de.rtlinteractive.inside,apple,app_id,pseudonymously,ios
de.penny.ios.app,adjust,app_id,pseudonymously,ios
de.penny.ios.app,adjust,app_version,pseudonymously,ios
de.penny.ios.app,adjust,idfv,pseudonymously,ios
de.penny.ios.app,adjust,model,pseudonymously,ios
de.penny.ios.app,adjust,os,pseudonymously,ios
de.penny.ios.app,<indicators>,app_id,anonymously,ios
de.penny.ios.app,firebase,app_id,pseudonymously,ios
de.penny.ios.app,firebase,app_version,pseudonymously,ios
de.penny.ios.app,firebase,os,pseudonymously,ios
de.penny.ios.app,firebase,idfv,pseudonymously,ios
de.otto.shop,<indicators>,app_id,anonymously,ios
de.mytoys.mytoys,<indicators>,idfa,pseudonymously,ios
de.mytoys.mytoys,<indicators>,app_id,anonymously,ios
de.mytoys.mytoys,adjust,app_version,pseudonymously,ios
de.mytoys.mytoys,adjust,idfv,pseudonymously,ios
de.mytoys.mytoys,adjust,model,pseudonymously,ios
de.mytoys.mytoys,adjust,os,pseudonymously,ios
de.mytoys.mytoys,adjust,app_id,pseudonymously,ios
de.mediamarkt.app,<indicators>,app_id,anonymously,ios
de.mediamarkt.app,firebase,app_id,pseudonymously,ios
de.mediamarkt.app,firebase,app_version,pseudonymously,ios
de.mediamarkt.app,firebase,os,pseudonymously,ios
de.mediamarkt.app,firebase,idfv,pseudonymously,ios
de.zalando.iphone,<indicators>,app_id,anonymously,ios
de.zalando.iphone,firebase,app_id,pseudonymously,ios
de.zalando.iphone,firebase,app_version,pseudonymously,ios
de.zalando.iphone,firebase,os,pseudonymously,ios
de.zalando.iphone,firebase,idfv,pseudonymously,ios
com.microsoft.amp.apps.bingnews,<indicators>,model,pseudonymously,android
com.microsoft.amp.apps.bingnews,<indicators>,idfa,pseudonymously,android
com.microsoft.amp.apps.bingnews,<indicators>,app_id,pseudonymously,android
com.ztnstudio.notepad,<indicators>,model,anonymously,android
com.ztnstudio.notepad,<indicators>,app_id,anonymously,android
com.ztnstudio.notepad,facebook,app_id,pseudonymously,android
com.ztnstudio.notepad,facebook,app_version,pseudonymously,android
com.ztnstudio.notepad,facebook,other_uuids,pseudonymously,android
com.ztnstudio.notepad,facebook,model,pseudonymously,android
com.ztnstudio.notepad,facebook,emulator,pseudonymously,android
com.ztnstudio.notepad,facebook,rooted,pseudonymously,android
com.ztnstudio.notepad,facebook,carrier,pseudonymously,android
com.ztnstudio.notepad,facebook,screen_size,pseudonymously,android
com.ztnstudio.notepad,facebook,os,pseudonymously,android
com.ztnstudio.notepad,facebook,is_charging,pseudonymously,android
com.ztnstudio.notepad,facebook,battery_percentage,pseudonymously,android
com.ztnstudio.notepad,facebook,ram_usage,pseudonymously,android
com.ztnstudio.notepad,facebook,disk_usage,pseudonymously,android
com.ztnstudio.notepad,facebook,accelerometer,pseudonymously,android
com.ztnstudio.notepad,facebook,rotation,pseudonymously,android
com.ztnstudio.notepad,facebook,language,pseudonymously,android
de.bvb09.android,<indicators>,idfa,pseudonymously,android
de.bvb09.android,<indicators>,app_id,pseudonymously,android
de.bvb09.android,firebase,app_id,anonymously,android
de.bvb09.android,firebase,app_version,anonymously,android
de.bvb09.android,firebase,os,anonymously,android
com.easybrain.art.puzzle,<indicators>,idfa,pseudonymously,android
com.easybrain.art.puzzle,<indicators>,app_id,pseudonymously,android
com.easybrain.art.puzzle,<indicators>,location,pseudonymously,android
com.easybrain.art.puzzle,<indicators>,model,pseudonymously,android
com.easybrain.art.puzzle,facebook,app_id,pseudonymously,android
com.easybrain.art.puzzle,facebook,idfa,pseudonymously,android
com.easybrain.art.puzzle,facebook,other_uuids,pseudonymously,android
com.easybrain.art.puzzle,facebook,os,pseudonymously,android
com.easybrain.art.puzzle,facebook,app_version,pseudonymously,android
com.easybrain.art.puzzle,facebook,model,pseudonymously,android
com.easybrain.art.puzzle,facebook,emulator,pseudonymously,android
com.easybrain.art.puzzle,facebook,rooted,pseudonymously,android
com.easybrain.art.puzzle,facebook,carrier,pseudonymously,android
com.easybrain.art.puzzle,facebook,screen_size,pseudonymously,android
com.easybrain.art.puzzle,facebook,is_charging,pseudonymously,android
com.easybrain.art.puzzle,facebook,battery_percentage,pseudonymously,android
com.easybrain.art.puzzle,facebook,ram_usage,pseudonymously,android
com.easybrain.art.puzzle,facebook,disk_usage,pseudonymously,android
com.easybrain.art.puzzle,facebook,accelerometer,pseudonymously,android
com.easybrain.art.puzzle,facebook,language,pseudonymously,android
com.easybrain.art.puzzle,facebook,rotation,pseudonymously,android
com.easybrain.art.puzzle,rayjump,os,anonymously,android
